start_date,start_station_code,end_date,end_station_code,duration_sec,is_member
2018-04-28 03:02,6749,2018-04-28 03:05,7066,172,1
2018-04-28 03:03,6102,2018-04-28 03:26,6354,1424,0
2018-04-28 03:03,6221,2018-04-28 03:19,6163,959,0
2018-04-28 03:03,6730,2018-04-28 03:52,6366,2929,1
2018-04-28 03:03,6102,2018-04-28 03:26,6354,1396,0
2018-04-28 03:03,6048,2018-04-28 03:31,7045,1645,1
2018-04-28 03:03,6150,2018-04-28 03:06,6133,133,1
2018-04-28 03:03,6174,2018-04-28 03:10,6209,396,0
2018-04-28 03:04,6085,2018-04-28 04:00,6912,3369,0
2018-04-28 03:04,6085,2018-04-28 04:05,6904,3653,0
2018-04-28 03:04,6107,2018-04-28 03:07,6107,134,0
2018-04-28 03:05,6042,2018-04-28 03:20,6213,926,0
2018-04-28 03:05,6923,2018-04-28 03:16,6704,671,0
2018-04-28 03:05,6042,2018-04-28 03:20,7072,914,0
2018-04-28 03:05,6012,2018-04-28 03:12,6708,385,0
2018-04-28 03:05,6923,2018-04-28 03:16,6503,663,0
2018-04-28 03:05,7047,2018-04-28 03:31,6140,1566,1
2018-04-28 03:05,6042,2018-04-28 03:20,6213,907,0
2018-04-28 03:06,6014,2018-04-28 03:26,6171,1211,1
2018-04-28 03:06,6102,2018-04-28 03:20,6080,837,0
2018-04-28 03:06,6217,2018-04-28 03:14,6009,501,1
2018-04-28 03:06,6102,2018-04-28 03:19,6080,804,0
2018-04-28 03:06,6905,2018-04-28 03:12,6277,373,1
2018-04-28 03:06,6734,2018-04-28 03:12,6333,363,1
2018-04-28 03:06,6102,2018-04-28 03:19,6080,793,0
2018-04-28 03:06,7066,2018-04-28 03:19,6132,774,1
2018-04-28 03:07,6150,2018-04-28 03:12,6237,327,1
2018-04-28 03:07,6391,2018-04-28 03:15,6720,477,1
2018-04-28 03:07,6214,2018-04-28 03:17,6173,605,0
2018-04-28 03:07,6164,2018-04-28 03:15,6262,488,1
2018-04-28 03:07,6164,2018-04-28 03:15,6262,472,1
2018-04-28 03:08,7047,2018-04-28 03:30,6902,1370,1
2018-04-28 03:08,7047,2018-04-28 03:30,6902,1348,1
2018-04-28 03:08,6213,2018-04-28 03:12,6176,269,1
2018-04-28 03:08,6169,2018-04-28 03:23,7043,901,1
2018-04-28 03:08,7062,2018-04-28 03:30,6220,1308,1
2018-04-28 03:08,6901,2018-04-28 03:26,6359,1031,0
2018-04-28 03:08,6255,2018-04-28 03:19,6188,615,1
2018-04-28 03:09,6214,2018-04-28 03:17,6173,517,1
2018-04-28 03:09,6064,2018-04-28 03:22,6100,761,0
2018-04-28 03:09,6211,2018-04-28 03:25,6162,952,1
2018-04-28 03:09,6085,2018-04-28 04:03,6193,3205,1
2018-04-28 03:09,6901,2018-04-28 03:26,6359,973,1
2018-04-28 03:10,6064,2018-04-28 03:18,6100,521,0
2018-04-28 03:10,6220,2018-04-28 03:20,6177,599,1
2018-04-28 03:10,6047,2018-04-28 03:11,6204,93,1
2018-04-28 03:10,6220,2018-04-28 03:20,6177,580,1
2018-04-28 03:10,6070,2018-04-28 03:20,6213,588,1
2018-04-28 03:11,6178,2018-04-28 03:19,6174,503,1
2018-04-28 03:11,6178,2018-04-28 03:19,6174,502,1
2018-04-28 03:11,7047,2018-04-28 03:29,6020,1074,1
2018-04-28 03:11,6220,2018-04-28 03:20,6177,518,0
2018-04-28 03:12,6235,2018-04-28 03:21,6154,560,1
2018-04-28 03:12,6154,2018-04-28 03:28,7074,1001,0
2018-04-28 03:12,7047,2018-04-28 03:31,6097,1169,0
2018-04-28 03:12,6217,2018-04-28 03:30,7072,1127,0
2018-04-28 03:12,6008,2018-04-28 03:20,6026,525,0
2018-04-28 03:12,6154,2018-04-28 03:25,7074,795,0
2018-04-28 03:12,6200,2018-04-28 03:29,6129,1027,0
2018-04-28 03:12,6154,2018-04-28 03:25,6018,759,0
2018-04-28 03:12,6200,2018-04-28 03:24,6156,725,0
2018-04-28 03:12,6085,2018-04-28 03:50,6138,2300,0
2018-04-28 03:12,6008,2018-04-28 03:21,6026,528,0
2018-04-28 03:12,6248,2018-04-28 03:26,6183,854,1
2018-04-28 03:12,6008,2018-04-28 03:20,6026,479,0
2018-04-28 03:12,6184,2018-04-28 03:38,6100,1554,1
2018-04-28 03:12,6008,2018-04-28 03:21,6026,493,0
2018-04-28 03:12,6227,2018-04-28 03:25,6176,779,0
2018-04-28 03:12,6064,2018-04-28 03:18,6100,353,0
2018-04-28 03:13,7047,2018-04-28 03:39,6195,1587,1
2018-04-28 03:13,7047,2018-04-28 03:39,6184,1556,1
2018-04-28 03:13,7047,2018-04-28 03:39,6184,1555,0
2018-04-28 03:13,7037,2018-04-28 03:34,6240,1253,1
2018-04-28 03:13,6209,2018-04-28 03:16,6180,190,1
2018-04-28 03:13,7047,2018-04-28 03:39,6195,1567,1
2018-04-28 03:13,7076,2018-04-28 03:39,6425,1561,0
2018-04-28 03:13,6155,2018-04-28 03:59,6099,2725,0
2018-04-28 03:14,6211,2018-04-28 03:52,6100,2313,1
2018-04-28 03:14,7076,2018-04-28 03:39,6425,1546,0
2018-04-28 03:14,6046,2018-04-28 03:25,6104,664,1
2018-04-28 03:14,6065,2018-04-28 03:19,6096,293,1
2018-04-28 03:14,6046,2018-04-28 03:38,6154,1443,0
2018-04-28 03:14,6729,2018-04-28 03:30,6748,931,1
2018-04-28 03:14,6205,2018-04-28 03:29,6048,878,1
2018-04-28 03:15,6237,2018-04-28 03:29,6389,868,0
2018-04-28 03:15,6085,2018-04-28 03:22,7055,462,1
2018-04-28 03:15,6112,2018-04-28 03:23,6750,469,1
2018-04-28 03:15,6157,2018-04-28 03:21,6179,361,1
2018-04-28 03:16,6227,2018-04-28 03:37,6266,1274,0
2018-04-28 03:16,6227,2018-04-28 03:37,6266,1251,0
2018-04-28 03:16,6131,2018-04-28 03:24,6173,468,1
2018-04-28 03:16,6213,2018-04-28 03:41,6092,1477,0
2018-04-28 03:16,7069,2018-04-28 03:25,6085,543,0
2018-04-28 03:16,7069,2018-04-28 03:25,6085,538,0
2018-04-28 03:17,6910,2018-04-28 03:31,6154,886,1
2018-04-28 03:17,6196,2018-04-28 03:22,6181,312,1
2018-04-28 03:17,7047,2018-04-28 03:31,6171,841,1
2018-04-28 03:17,6217,2018-04-28 03:20,6211,178,1
2018-04-28 03:17,6111,2018-04-28 03:22,6002,317,0
2018-04-28 03:17,6136,2018-04-28 03:22,6164,278,1
2018-04-28 03:17,6155,2018-04-28 03:22,6178,310,1
2018-04-28 03:17,6745,2018-04-28 03:22,6204,275,0
2018-04-28 03:17,6745,2018-04-28 03:22,6204,274,0
2018-04-28 03:18,6313,2018-04-28 03:56,6742,2309,0
2018-04-28 03:18,6008,2018-04-28 03:25,6086,445,1
2018-04-28 03:18,6155,2018-04-28 03:59,6099,2475,0
2018-04-28 03:18,6169,2018-04-28 03:53,6189,2141,0
2018-04-28 03:18,6227,2018-04-28 03:32,6171,863,1
2018-04-28 03:18,6140,2018-04-28 03:25,7074,401,0
2018-04-28 03:18,6313,2018-04-28 03:56,6742,2275,0
2018-04-28 03:18,6313,2018-04-28 03:56,6742,2283,0
2018-04-28 03:18,6155,2018-04-28 03:59,6099,2454,0
2018-04-28 03:18,6315,2018-04-28 03:35,6436,988,1
2018-04-28 03:18,6258,2018-04-28 03:33,6197,908,1
2018-04-28 03:18,6901,2018-04-28 04:01,6335,2537,0
2018-04-28 03:19,7047,2018-04-28 04:01,6391,2543,1
2018-04-28 03:19,6155,2018-04-28 03:59,6099,2415,0
2018-04-28 03:19,7079,2018-04-28 03:42,6011,1384,1
2018-04-28 03:19,7047,2018-04-28 03:53,6304,2064,1
2018-04-28 03:19,6078,2018-04-28 04:03,6167,2657,0
2018-04-28 03:19,6173,2018-04-28 03:40,6134,1272,0
2018-04-28 03:19,6206,2018-04-28 03:28,6044,507,1
2018-04-28 03:19,6265,2018-04-28 03:44,6013,1462,1
2018-04-28 03:20,6104,2018-04-28 03:43,10002,1415,1
2018-04-28 03:19,6367,2018-04-28 03:48,6015,1692,1
2018-04-28 03:20,6104,2018-04-28 03:43,10002,1390,1
2018-04-28 03:20,6232,2018-04-28 03:28,6321,492,0
2018-04-28 03:20,6206,2018-04-28 03:27,6044,448,1
2018-04-28 03:20,6112,2018-04-28 03:52,6257,1887,1
2018-04-28 03:20,6136,2018-04-28 03:25,6163,297,1
2018-04-28 03:20,6085,2018-04-28 03:26,6085,312,1
2018-04-28 03:21,6085,2018-04-28 03:59,6700,2296,0
2018-04-28 03:21,6163,2018-04-28 03:30,6267,537,1
2018-04-28 03:21,6146,2018-04-28 03:36,6262,896,1
2018-04-28 03:21,6196,2018-04-28 03:45,6087,1421,1
2018-04-28 03:21,6749,2018-04-28 03:51,6012,1800,0
2018-04-28 03:21,6155,2018-04-28 03:35,6104,823,0
2018-04-28 03:22,6173,2018-04-28 03:42,6130,1202,0
2018-04-28 03:22,6749,2018-04-28 03:51,6012,1752,0
2018-04-28 03:22,6228,2018-04-28 03:40,6333,1111,0
2018-04-28 03:22,6173,2018-04-28 03:42,6130,1226,1
2018-04-28 03:22,6213,2018-04-28 03:41,6092,1127,0
2018-04-28 03:22,6085,2018-04-28 03:45,6015,1341,0
2018-04-28 03:22,6080,2018-04-28 03:31,6339,536,0
2018-04-28 03:23,6085,2018-04-28 03:45,6015,1333,0
2018-04-28 03:23,6213,2018-04-28 03:41,6092,1100,0
2018-04-28 03:23,6173,2018-04-28 03:42,6130,1134,0
2018-04-28 03:23,6213,2018-04-28 03:41,6092,1086,0
2018-04-28 03:23,6151,2018-04-28 03:27,6154,203,1
2018-04-28 03:23,7038,2018-04-28 03:27,6070,244,1
2018-04-28 03:23,6248,2018-04-28 03:31,6233,424,1
2018-04-28 03:23,6173,2018-04-28 03:40,6134,1001,0
2018-04-28 03:24,6213,2018-04-28 03:41,6092,1050,0
2018-04-28 03:24,6904,2018-04-28 03:48,6145,1477,0
2018-04-28 03:24,6021,2018-04-28 03:55,6125,1885,1
2018-04-28 03:24,6136,2018-04-28 03:34,6044,621,1
2018-04-28 03:24,6227,2018-04-28 03:39,6171,881,1
2018-04-28 03:25,6227,2018-04-28 03:29,6222,278,1
2018-04-28 03:25,6227,2018-04-28 03:35,6187,601,1
2018-04-28 03:25,6173,2018-04-28 03:41,6130,977,0
2018-04-28 03:25,6227,2018-04-28 03:30,6222,265,1
2018-04-28 03:25,6213,2018-04-28 03:32,6205,420,1
2018-04-28 03:25,6146,2018-04-28 03:32,6211,419,1
2018-04-28 03:26,6225,2018-04-28 03:33,6212,453,1
2018-04-28 03:26,6043,2018-04-28 03:53,6152,1629,0
2018-04-28 03:26,7049,2018-04-28 03:54,6026,1702,0
2018-04-28 03:26,6915,2018-04-28 03:48,6223,1297,1
2018-04-28 03:26,7049,2018-04-28 03:53,6026,1594,0
2018-04-28 03:27,6039,2018-04-28 03:47,6709,1221,0
2018-04-28 03:27,7079,2018-04-28 03:44,6173,1007,1
2018-04-28 03:27,6394,2018-04-28 03:40,6130,776,1
2018-04-28 03:27,6085,2018-04-28 03:47,6112,1198,1
2018-04-28 03:27,6218,2018-04-28 03:51,7076,1407,1
2018-04-28 03:27,6085,2018-04-28 03:45,6015,1037,0
2018-04-28 03:28,6061,2018-04-28 04:08,6717,2437,0
2018-04-28 03:28,7031,2018-04-28 03:42,6389,879,0
2018-04-28 03:28,6072,2018-04-28 03:41,6140,769,0
2018-04-28 03:28,6915,2018-04-28 04:05,6503,2256,1
2018-04-28 03:28,6901,2018-04-28 03:34,6745,364,1
2018-04-28 03:28,7079,2018-04-28 03:42,6018,832,1
2018-04-28 03:28,6100,2018-04-28 03:36,6748,464,1
2018-04-28 03:28,7079,2018-04-28 03:44,6173,936,1
2018-04-28 03:29,6143,2018-04-28 03:33,6146,248,1
2018-04-28 03:29,6206,2018-04-28 03:36,6065,423,0
2018-04-28 03:29,6206,2018-04-28 03:36,6065,413,0
2018-04-28 03:29,6042,2018-04-28 03:55,6100,1598,0
2018-04-28 03:29,6915,2018-04-28 04:05,6503,2176,1
2018-04-28 03:29,6062,2018-04-28 03:37,6008,467,1
2018-04-28 03:29,7072,2018-04-28 03:36,6012,427,0
2018-04-28 03:29,7047,2018-04-28 03:52,6309,1379,0
2018-04-28 03:29,6915,2018-04-28 03:43,6082,857,1
2018-04-28 03:29,6042,2018-04-28 03:41,6012,716,1
2018-04-28 03:30,6196,2018-04-28 03:37,6136,447,1
2018-04-28 03:30,6196,2018-04-28 03:37,6136,449,1
2018-04-28 03:30,6359,2018-04-28 03:39,6901,550,1
2018-04-28 03:30,6156,2018-04-28 03:36,6116,327,1
2018-04-28 03:30,7058,2018-04-28 03:36,6706,342,0
2018-04-28 03:31,6020,2018-04-28 03:46,6253,941,1
2018-04-28 03:31,6225,2018-04-28 03:45,7031,869,1
2018-04-28 03:31,6359,2018-04-28 03:38,6901,422,0
2018-04-28 03:31,6184,2018-04-28 03:40,6151,491,1
2018-04-28 03:31,7020,2018-04-28 03:47,6346,911,1
2018-04-28 03:31,6184,2018-04-28 03:39,6151,448,1
2018-04-28 03:32,6368,2018-04-28 03:42,6396,599,1
2018-04-28 03:32,6219,2018-04-28 03:34,6220,147,1
2018-04-28 03:32,6209,2018-04-28 03:38,6202,345,0
2018-04-28 03:32,6138,2018-04-28 03:36,6130,255,1
2018-04-28 03:32,6247,2018-04-28 03:40,6328,495,1
2018-04-28 03:32,6136,2018-04-28 03:39,6265,393,1
2018-04-28 03:32,6063,2018-04-28 03:42,6901,585,1
2018-04-28 03:32,6202,2018-04-28 03:49,6230,991,1
2018-04-28 03:32,6187,2018-04-28 03:41,6197,528,1
2018-04-28 03:34,6173,2018-04-28 03:37,6176,187,1
2018-04-28 03:34,6267,2018-04-28 03:48,6336,842,0
2018-04-28 03:34,6100,2018-04-28 03:46,6414,757,0
2018-04-28 03:34,6176,2018-04-28 03:44,6236,598,1
2018-04-28 03:34,6248,2018-04-28 03:41,6188,411,1
2018-04-28 03:35,6199,2018-04-28 04:02,6902,1637,0
2018-04-28 03:35,6175,2018-04-28 03:37,7074,109,1
2018-04-28 03:35,6096,2018-04-28 03:39,6741,240,1
2018-04-28 03:35,6413,2018-04-28 03:53,6087,1068,1
2018-04-28 03:35,7032,2018-04-28 03:49,6711,797,0
2018-04-28 03:36,7032,2018-04-28 03:52,7042,976,0
2018-04-28 03:36,6053,2018-04-28 03:44,6012,502,0
2018-04-28 03:36,6041,2018-04-28 04:12,7072,2152,1
2018-04-28 03:36,6053,2018-04-28 03:44,6012,467,0
2018-04-28 03:37,7032,2018-04-28 03:43,6231,341,0
2018-04-28 03:38,6749,2018-04-28 03:50,6012,769,0
2018-04-28 03:38,6177,2018-04-28 03:42,6181,283,1
2018-04-28 03:38,6049,2018-04-28 04:04,6393,1591,0
2018-04-28 03:38,6749,2018-04-28 03:51,6012,769,0
2018-04-28 03:38,6215,2018-04-28 03:49,6155,658,1
2018-04-28 03:38,6749,2018-04-28 03:50,6012,729,0
2018-04-28 03:39,6233,2018-04-28 03:56,6278,1042,1
2018-04-28 03:39,6145,2018-04-28 03:42,7072,206,1
2018-04-28 03:39,7068,2018-04-28 03:59,6375,1178,0
2018-04-28 03:39,7068,2018-04-28 03:58,6375,1156,0
2018-04-28 03:39,7068,2018-04-28 03:58,6375,1160,0
2018-04-28 03:39,7068,2018-04-28 03:59,6375,1182,0
2018-04-28 03:39,6041,2018-04-28 04:12,7072,1932,0
2018-04-28 03:40,6184,2018-04-28 03:42,6190,116,1
2018-04-28 03:41,6175,2018-04-28 03:43,6044,103,1
2018-04-28 03:41,6100,2018-04-28 04:16,6065,2108,1
2018-04-28 03:41,6211,2018-04-28 03:59,6231,1040,0
2018-04-28 03:42,6211,2018-04-28 03:59,6231,1003,1
2018-04-28 03:42,6190,2018-04-28 03:47,6161,286,1
2018-04-28 03:43,6411,2018-04-28 03:53,6411,603,1
2018-04-28 03:43,6041,2018-04-28 04:01,6093,1057,1
2018-04-28 03:43,7048,2018-04-28 04:01,7059,1052,1
2018-04-28 03:43,6011,2018-04-28 03:57,6114,815,1
2018-04-28 03:43,6195,2018-04-28 03:49,6906,332,1
2018-04-28 03:43,6354,2018-04-28 03:50,6356,402,1
2018-04-28 03:44,6085,2018-04-28 04:16,6052,1941,0
2018-04-28 03:44,6261,2018-04-28 03:55,6258,663,1
2018-04-28 03:44,6015,2018-04-28 04:04,6393,1185,1
2018-04-28 03:44,6209,2018-04-28 03:46,6204,134,1
2018-04-28 03:44,6411,2018-04-28 03:50,6079,329,1
2018-04-28 03:45,6080,2018-04-28 03:54,6313,548,1
2018-04-28 03:45,7037,2018-04-28 04:12,6503,1612,0
2018-04-28 03:45,7037,2018-04-28 04:10,6503,1506,0
2018-04-28 03:45,6012,2018-04-28 04:09,6164,1393,1
2018-04-28 03:46,6175,2018-04-28 03:55,6143,497,1
2018-04-28 03:46,6120,2018-04-28 03:51,6391,271,1
2018-04-28 03:47,7076,2018-04-28 03:50,6432,226,1
2018-04-28 03:47,6503,2018-04-28 03:54,6328,442,1
2018-04-28 03:47,7037,2018-04-28 04:10,6503,1400,0
2018-04-28 03:47,6401,2018-04-28 03:55,6375,479,0
2018-04-28 03:47,6175,2018-04-28 03:55,6143,449,1
2018-04-28 03:47,6008,2018-04-28 03:59,6155,719,1
2018-04-28 03:47,6216,2018-04-28 03:55,6233,438,1
2018-04-28 03:47,7037,2018-04-28 04:11,6503,1448,0
2018-04-28 03:48,6719,2018-04-28 04:15,6418,1623,1
2018-04-28 03:48,6261,2018-04-28 03:55,6258,422,0
2018-04-28 03:48,6157,2018-04-28 03:52,6184,248,1
2018-04-28 03:48,6130,2018-04-28 03:59,6175,656,1
2018-04-28 03:49,6261,2018-04-28 03:55,6258,337,1
2018-04-28 03:49,6278,2018-04-28 04:08,6386,1140,1
2018-04-28 03:50,6173,2018-04-28 04:02,6136,740,1
2018-04-28 03:50,6206,2018-04-28 04:11,6107,1290,1
2018-04-28 03:50,6184,2018-04-28 03:59,6249,534,1
2018-04-28 03:50,6065,2018-04-28 04:10,6236,1199,0
2018-04-28 03:52,6203,2018-04-28 04:01,6203,554,1
2018-04-28 03:52,6105,2018-04-28 04:02,6083,645,1
2018-04-28 03:52,6008,2018-04-28 04:00,7079,452,1
2018-04-28 03:53,6020,2018-04-28 04:05,6100,728,1
2018-04-28 03:53,6070,2018-04-28 03:58,6207,312,1
2018-04-28 03:53,6419,2018-04-28 04:34,6361,2440,1
2018-04-28 03:54,6057,2018-04-28 03:56,6085,141,0
2018-04-28 03:54,7073,2018-04-28 03:59,6902,286,1
2018-04-28 03:54,6095,2018-04-28 04:09,6901,906,0
2018-04-28 03:54,6095,2018-04-28 04:09,6901,880,0
2018-04-28 03:55,6145,2018-04-28 04:20,6330,1498,1
2018-04-28 03:55,6248,2018-04-28 03:57,6211,109,1
2018-04-28 03:56,6203,2018-04-28 04:05,6209,565,1
2018-04-28 03:56,6305,2018-04-28 04:04,6196,475,1
2018-04-28 03:58,6311,2018-04-28 04:04,6711,352,1
2018-04-28 03:58,6152,2018-04-28 04:01,6149,181,1
2018-04-28 03:58,6039,2018-04-28 04:24,6907,1553,1
2018-04-28 03:59,6413,2018-04-28 04:07,6112,515,1
2018-04-28 04:00,6903,2018-04-28 04:04,6178,228,1
2018-04-28 04:00,6140,2018-04-28 04:11,6729,606,1
2018-04-28 04:01,6200,2018-04-28 04:26,6414,1542,0
2018-04-28 04:01,6215,2018-04-28 04:10,6020,518,1
2018-04-28 04:01,6215,2018-04-28 04:10,6020,495,1
2018-04-28 04:02,6083,2018-04-28 05:03,7055,3642,0
2018-04-28 04:02,6100,2018-04-28 04:17,6118,890,1
2018-04-28 04:03,6083,2018-04-28 05:03,7055,3567,0
2018-04-28 04:03,6062,2018-04-28 04:35,6278,1934,0
2018-04-28 04:06,6118,2018-04-28 04:15,6161,534,1
2018-04-28 04:06,6200,2018-04-28 04:13,6186,387,0
2018-04-28 04:07,6905,2018-04-28 04:40,6064,1956,0
2018-04-28 04:09,6748,2018-04-28 04:46,6166,2192,1
2018-04-28 04:10,6748,2018-04-28 04:32,6171,1353,1
2018-04-28 04:10,6209,2018-04-28 04:30,6193,1231,1
2018-04-28 04:10,6748,2018-04-28 04:43,6136,2001,1
2018-04-28 04:11,6314,2018-04-28 04:12,6188,101,1
2018-04-28 04:11,6107,2018-04-28 04:14,6095,197,0
2018-04-28 04:11,6748,2018-04-28 04:34,6156,1405,0
2018-04-28 04:12,6173,2018-04-28 04:42,6362,1793,1
2018-04-28 04:13,6173,2018-04-28 04:34,6367,1266,1
2018-04-28 04:14,6206,2018-04-28 04:39,6313,1497,0
2018-04-28 04:15,6708,2018-04-28 04:22,6159,454,0
2018-04-28 04:16,6708,2018-04-28 04:22,6159,340,0
2018-04-28 04:17,6749,2018-04-28 04:28,6020,609,0
2018-04-28 04:18,6199,2018-04-28 04:20,7026,165,1
2018-04-28 04:18,6070,2018-04-28 04:20,6205,148,1
2018-04-28 04:18,6179,2018-04-28 04:46,6734,1652,0
2018-04-28 04:19,6099,2018-04-28 04:40,6363,1282,0
2018-04-28 04:20,6202,2018-04-28 04:25,6209,282,0
2018-04-28 04:21,6020,2018-04-28 04:29,6018,482,1
2018-04-28 04:21,6142,2018-04-28 04:24,6178,184,1
2018-04-28 04:22,7031,2018-04-28 04:28,6141,351,1
2018-04-28 04:22,6752,2018-04-28 05:04,6903,2537,1
2018-04-28 04:22,6752,2018-04-28 05:04,6903,2517,1
2018-04-28 04:23,6020,2018-04-28 04:29,6018,399,1
2018-04-28 04:24,6179,2018-04-28 04:42,6179,1083,1
2018-04-28 04:25,6237,2018-04-28 04:31,6916,347,1
2018-04-28 04:25,6188,2018-04-28 04:44,6334,1102,1
2018-04-28 04:25,6307,2018-04-28 04:30,6173,282,1
2018-04-28 04:26,6237,2018-04-28 04:31,6150,281,1
2018-04-28 04:32,7032,2018-04-28 04:36,6163,264,1
2018-04-28 04:32,6254,2018-04-28 04:39,6321,401,1
2018-04-28 04:32,6050,2018-04-28 04:54,7049,1328,0
2018-04-28 04:32,6160,2018-04-28 04:45,7065,751,1
2018-04-28 04:32,6050,2018-04-28 04:54,7049,1315,0
2018-04-28 04:35,6195,2018-04-28 04:42,7040,399,1
2018-04-28 04:35,6146,2018-04-28 04:46,7037,674,1
2018-04-28 04:35,6146,2018-04-28 04:46,7037,663,1
2018-04-28 04:35,6258,2018-04-28 04:44,6167,497,1
2018-04-28 04:36,6216,2018-04-28 04:41,6176,351,1
2018-04-28 04:36,6146,2018-04-28 04:57,7076,1247,0
2018-04-28 04:36,6258,2018-04-28 04:43,6167,429,1
2018-04-28 04:38,6258,2018-04-28 04:44,6167,320,0
2018-04-28 04:38,6145,2018-04-28 04:48,6907,553,1
2018-04-28 04:39,6075,2018-04-28 04:56,6434,1050,0
2018-04-28 04:39,6124,2018-04-28 04:46,7020,406,1
2018-04-28 04:39,6012,2018-04-28 04:57,6080,1038,1
2018-04-28 04:40,6012,2018-04-28 04:58,6080,1110,0
2018-04-28 04:43,6916,2018-04-28 04:46,7035,156,1
2018-04-28 04:44,6140,2018-04-28 04:49,6307,298,1
2018-04-28 04:44,6396,2018-04-28 05:00,6163,977,1
2018-04-28 04:44,6040,2018-04-28 04:46,6749,119,1
2018-04-28 04:45,6217,2018-04-28 04:49,7024,291,1
2018-04-28 04:47,6327,2018-04-28 05:00,6178,818,1
2018-04-28 04:48,6015,2018-04-28 04:53,6018,319,1
2018-04-28 04:50,6093,2018-04-28 04:57,6414,421,1
2018-04-28 04:52,6114,2018-04-28 05:16,7008,1434,1
2018-04-28 04:54,6178,2018-04-28 05:07,6393,754,1
2018-04-28 04:56,6020,2018-04-28 05:03,6070,444,1
2018-04-28 04:57,7032,2018-04-28 05:01,6158,205,1
2018-04-28 04:58,6184,2018-04-28 05:21,6110,1431,0
2018-04-28 05:01,6227,2018-04-28 05:12,6191,706,1
2018-04-28 05:01,6907,2018-04-28 05:27,6019,1609,1
2018-04-28 05:01,6062,2018-04-28 05:08,6070,409,1
2018-04-28 05:01,6184,2018-04-28 05:44,6427,2536,0
2018-04-28 05:02,7032,2018-04-28 05:12,6750,622,1
2018-04-28 05:03,6217,2018-04-28 05:21,6141,1111,1
2018-04-28 05:03,6912,2018-04-28 05:27,6126,1444,0
2018-04-28 05:03,6912,2018-04-28 05:27,6126,1426,0
2018-04-28 05:05,6169,2018-04-28 05:09,6160,262,1
2018-04-28 05:06,6154,2018-04-28 05:10,6143,237,1
2018-04-28 05:07,6281,2018-04-28 05:26,6394,1116,1
2018-04-28 05:09,6333,2018-04-28 05:27,6166,1129,1
2018-04-28 05:08,7053,2018-04-28 05:22,6102,831,1
2018-04-28 05:09,6237,2018-04-28 05:11,6155,105,1
2018-04-28 05:10,6212,2018-04-28 05:18,6184,461,1
2018-04-28 05:13,6333,2018-04-28 05:17,6329,255,1
2018-04-28 05:14,6193,2018-04-28 05:26,6149,758,1
2018-04-28 05:18,6350,2018-04-28 05:26,6341,510,1
2018-04-28 05:19,6225,2018-04-28 05:24,6274,298,1
2018-04-28 05:19,6734,2018-04-28 05:31,6184,715,1
2018-04-28 05:19,7030,2018-04-28 05:24,6169,266,1
2018-04-28 05:20,6176,2018-04-28 05:43,6307,1393,1
2018-04-28 05:21,6155,2018-04-28 05:31,6173,587,1
2018-04-28 05:22,6068,2018-04-28 05:27,6205,320,1
2018-04-28 05:24,6209,2018-04-28 05:27,6020,186,1
2018-04-28 05:25,6235,2018-04-28 05:30,6187,280,1
2018-04-28 05:26,6339,2018-04-28 05:59,7066,1964,1
2018-04-28 05:28,6752,2018-04-28 05:42,6166,872,1
2018-04-28 05:28,6211,2018-04-28 05:37,6155,514,1
2018-04-28 05:29,6335,2018-04-28 05:32,6328,216,1
2018-04-28 05:30,6752,2018-04-28 05:46,6157,930,1
2018-04-28 05:30,6752,2018-04-28 05:47,6179,973,1
2018-04-28 05:32,6393,2018-04-28 05:52,6026,1209,0
2018-04-28 05:33,6044,2018-04-28 05:45,6065,728,1
2018-04-28 05:33,6369,2018-04-28 06:01,6031,1671,1
2018-04-28 05:34,6752,2018-04-28 05:48,6201,825,0
2018-04-28 05:35,6375,2018-04-28 05:42,6406,415,1
2018-04-28 05:36,6213,2018-04-28 05:46,6105,603,1
2018-04-28 05:38,6096,2018-04-28 05:44,6041,337,1
2018-04-28 05:39,6125,2018-04-28 06:03,6115,1432,1
2018-04-28 05:40,6389,2018-04-28 05:51,7028,635,1
2018-04-28 05:41,6114,2018-04-28 05:49,6032,490,1
2018-04-28 05:41,4002,2018-04-28 05:49,6095,503,1
2018-04-28 05:42,7032,2018-04-28 05:47,6235,321,1
2018-04-28 05:43,6203,2018-04-28 05:47,7084,211,1
2018-04-28 05:44,6280,2018-04-28 05:46,6136,142,1
2018-04-28 05:46,6263,2018-04-28 05:50,6101,243,1
2018-04-28 05:47,6227,2018-04-28 05:54,6177,445,1
2018-04-28 05:48,6104,2018-04-28 05:53,6023,285,1
2018-04-28 05:48,6148,2018-04-28 05:50,6140,106,1
2018-04-28 05:49,6233,2018-04-28 05:53,6089,279,1
2018-04-28 05:50,6111,2018-04-28 06:04,6042,828,1
2018-04-28 05:50,6123,2018-04-28 05:54,6114,188,1
2018-04-28 05:51,6092,2018-04-28 06:01,6093,606,0
2018-04-28 05:51,6092,2018-04-28 06:01,6093,607,0
2018-04-28 05:54,10002,2018-04-28 05:58,6406,212,1
2018-04-28 05:57,6125,2018-04-28 06:00,6315,195,1
2018-04-28 05:58,6248,2018-04-28 06:31,10002,2015,0
2018-04-28 05:59,6153,2018-04-28 06:12,6373,807,1
2018-04-28 05:59,6021,2018-04-28 06:00,6214,62,1
